Description,Price,Rating,Review Count,URL
"Boult Audio AirBass Propods TWS Earbuds with 24H Total Playtime, Type-C Fast Charging, Touch Controls, IPX5 Sweatproof and Voice Assistant(Black)","₹1,299",3.5 out of 5 stars,"12,803",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A0532284WXABRP7VSWN2&url=%2FBoult-Audio-Wireless-Earphones-Bluetooth%2Fdp%2FB08D12DNTQ%2Fref%3Dsr_1_38_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748221%26smid%3DA14CZOWI0VEHLG%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-38-spons%26psc%3D1&qualifier=1641748221&id=2724894085081939&widgetName=sp_btf
"pTron Bassbuds Sports True Wireless Bluetooth 5.1 Headphones with Deep Bass, 32Hrs Total Playtime, Ergonomic Hook Design & IPX4 Water/Sweat Resistant Earphones with Built-in HD Mic (Black & Yellow)","₹1,099",3.4 out of 5 stars,"5,279",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A07992821Q9BB6WGSQ50I&url=%2FBassbuds-Sports-Bluetooth-Headphones-Ergonomic%2Fdp%2FB0924TF1PG%2Fref%3Dsr_1_33_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748224%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-33-spons%26psc%3D1&qualifier=1641748224&id=5500457287752485&widgetName=sp_atf_next
Amkette Air Budz X30 Truly Wireless Bluetooth In Ear Earphone with Mic (Black),"₹1,999",3.3 out of 5 stars,177,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A07562508LHMSNM5RFM3&url=%2FAmkette-X30-Earphones-Lightweight-Comfortable%2Fdp%2FB08K4MS4WY%2Fref%3Dsr_1_34_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748224%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-34-spons%26psc%3D1&qualifier=1641748224&id=5500457287752485&widgetName=sp_atf_next
"Noise Sense Bluetooth Wireless Neckband Earphones with Fast Charging, Up to 25H Playback, Powerful Bass, Built-in Mic for Clear Calls, Type C Port, IPX5, Voice Assistant (Jet Black)",₹999,3.9 out of 5 stars,972,https://www.amazon.in/Noise-Bluetooth-Wireless-Earphones-Assistant/dp/B09DD68JXR/ref=sr_1_35?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748224&smid=A14CZOWI0VEHLG&sprefix=wireless+earphones%2Caps%2C238&sr=8-35
truke Buds BTG3 True Wireless Earbuds with AI-Powered Noise Cancellation | Auto Play/Pause | 55ms Low Latency | Gaming Core Chipset | 48hrs Playtime | Gaming Characterized Design| Bluetooth 5.1 | IPX4,"₹1,398",4.5 out of 5 stars,4,https://www.amazon.in/truke-AI-Powered-Cancellation-Characterized-Bluetooth/dp/B09MWMK485/ref=sr_1_36?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748224&sprefix=wireless+earphones%2Caps%2C238&sr=8-36
20 Hours Listening time Wireless Bluetooth Earphone Upgraded Bluetooth Headphones Sweat Resistant Wireless Headset,₹599,5.0 out of 5 stars,8,https://www.amazon.in/Listening-Wireless-Bluetooth-Headphones-Resistant/dp/B09H32BLYM/ref=sr_1_37?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748224&sprefix=wireless+earphones%2Caps%2C238&sr=8-37
"pTron Bassbuds Vista in-Ear True Wireless Bluetooth 5.1 Headphones with Deep Bass, IPX4 Water/Sweat Resistant, Passive Noise Cancelation, Voice Assistance & Earbuds with Built-in HD Mic (Black)",₹999,3.5 out of 5 stars,"20,459",https://www.amazon.in/Bassbuds-Vista-Headphones-Cancelation-Assistance/dp/B08S18HVD5/ref=sr_1_38?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748224&sprefix=wireless+earphones%2Caps%2C238&sr=8-38
"Infinity (JBL) Swing 350, True Wireless Earbuds with Mic, 24 Hours Playtime with Quick Charge, Deep Bass, Dual Equalizer, Bluetooth 5.0, IPX4 & Voice Assistant Support for Mobile Phones (Black)","₹1,599",3.7 out of 5 stars,596,https://www.amazon.in/Infinity-Wireless-Headphone-Playtime-Bluetooth/dp/B08M3GRHSQ/ref=sr_1_39?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748224&sprefix=wireless+earphones%2Caps%2C238&sr=8-39
"pTron Tangent Evo with 14Hrs Playback, Bluetooth 5.0 Wireless Headphones with Deep Bass, IPX4 Water Resistance, Ergonomic & Snug-fit, Voice Assistance, Magnetic Earbuds & Built-in HD Mic (Black)",₹699,3.9 out of 5 stars,"43,867",https://www.amazon.in/Tangent-Evo-Headphones-Resistance-Assistance/dp/B097RZ2Z2F/ref=sr_1_40?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748224&sprefix=wireless+earphones%2Caps%2C238&sr=8-40
"ENVOUS Latest Combo of Wireless Earphone Bluetooth Headset, Hands-Free Bluetooth Earphone, HiFi Clear Sound Earphone with Mic, Noise Cancellation for iOS Devices & All Smartphone",₹299,3.8 out of 5 stars,313,https://www.amazon.in/ENVOUS-Bluetooth-Hands-Free-Cancellation-Smartphone/dp/B09LMG1JQQ/ref=sr_1_41?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748224&sprefix=wireless+earphones%2Caps%2C238&sr=8-41
"LIMTAS EX1 Pure Wireless Bluetooth Headphones, Headset with Mic and Sound Button Earphone for M i Note 5/6/7 Pro, 6A, Y2, A2, A1, Y3 for All Smartphones (Yello) Modal X-3",₹249,3.0 out of 5 stars,85,https://www.amazon.in/LIMTAS-Wireless-Bluetooth-Headphones-Smartphones/dp/B09JY12758/ref=sr_1_42?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748224&sprefix=wireless+earphones%2Caps%2C238&sr=8-42
"Noise Flair in-Ear Wireless Bluetooth Smart Neckband Earphone with Touch Controls, 35 Hour Playtime, Environmental noise Cancellation with Dual mic, Fast Charging (Stone Blue)","₹1,799",3.9 out of 5 stars,"8,649",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A05034171RQ6RYFH7A7KH&url=%2FNoise-Wireless-Bluetooth-Environmental-Cancellation%2Fdp%2FB08SW6MQMD%2Fref%3Dsr_1_43_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748224%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-43-spons%26psc%3D1&qualifier=1641748224&id=5500457287752485&widgetName=sp_mtf
Redmi Earbuds 3 Pro Bluetooth Truly Wireless in Ear Earbuds with Mic (White),"₹2,999",3.7 out of 5 stars,827,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A0855966T7VUAN02V36Y&url=%2FRedmi-Earbuds-Bluetooth-Truly-Wireless%2Fdp%2FB09DT9P8BY%2Fref%3Dsr_1_44_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748224%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-44-spons%26psc%3D1&qualifier=1641748224&id=5500457287752485&widgetName=sp_mtf
boAt Rockerz 255 Bluetooth Wireless in Ear Earphones with Mic (Neon Green),"₹1,199",4.1 out of 5 stars,"431,855",https://www.amazon.in/255-Bluetooth-Wireless-Earphone-Immersive/dp/B07C2VJFDW/ref=sr_1_45?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748224&sprefix=wireless+earphones%2Caps%2C238&sr=8-45
"pTron Bassbuds Duo New Bluetooth 5.1 Wireless Headphones, Stereo Audio, Touch Control TWS, Dual HD Mic, Type-C Fast Charging, IPX4 Water-Resistant, Passive Noise Cancelling & Voice Assistant (Black)",₹798,3.6 out of 5 stars,"13,086",https://www.amazon.in/Bassbuds-Duo-Headphones-Water-Resistant-Cancelling/dp/B09DD9SX9Z/ref=sr_1_46?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748224&sprefix=wireless+earphones%2Caps%2C238&sr=8-46
"pTron Tangentbeat Bluetooth 5.0 Wireless Headphones with Deep Bass, Ergonomic Design, IPX4 Sweat/Waterproof Neckband, Magnetic Earbuds, Voice Assistant, Passive Noise Cancelation & Mic - (Dark Blue)",₹699,3.9 out of 5 stars,"43,867",https://www.amazon.in/Tangentbeat-Bluetooth-Headphones-Waterproof-Cancelation/dp/B091MC66JP/ref=sr_1_47?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748224&sprefix=wireless+earphones%2Caps%2C238&sr=8-47
T4TALK New Wireless Bluetooth Headset Headphone for Calling & Music with Magnetic Wireless Bluetooth Earphone Sports Stereo Jogger Running Gyming for All Smartphone & Tablets,₹199,,,https://www.amazon.in/T4TALK-Wireless-Bluetooth-Headphone-Smartphone/dp/B09PL7DBGR/ref=sr_1_48?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748224&sprefix=wireless+earphones%2Caps%2C238&sr=8-48
SKYNOTE Level U2@ (Black)- Original Bluetooth in Ear Wireless Stereo Headset with Mic,₹599,3.5 out of 5 stars,7,https://www.amazon.in/SKYNOTE-Original-Bluetooth-Wireless-Headset/dp/B09FHHZ766/ref=sr_1_49?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748224&sprefix=wireless+earphones%2Caps%2C238&sr=8-49
boAt Rockerz 255 Pro Bluetooth Wireless in Ear Earphones with Mic (Navy Blue),"₹1,199",4.1 out of 5 stars,"431,855",https://www.amazon.in/Rockerz-255-Pro-Technology-Resistance/dp/B082VS5H3Y/ref=sr_1_50?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748224&sprefix=wireless+earphones%2Caps%2C238&sr=8-50
boAt Rockerz 245v2 Bluetooth Wireless in Ear Earphones with Mic Teal Green,₹999,4.0 out of 5 stars,"42,611",https://www.amazon.in/boAt-Rockerz-245v2-Bluetooth-Resistance/dp/B097DSTBGG/ref=sr_1_51?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748224&sprefix=wireless+earphones%2Caps%2C238&sr=8-51
"pTron Tangent Lite Bluetooth 5.0 Wireless Headphones with Hi-Fi Stereo Sound, 8Hrs Playtime, Lightweight Ergonomic Neckband, Sweat-Resistant Magnetic Earbuds, Voice Assistant & Mic - (Black & Green)",₹599,3.5 out of 5 stars,"65,587",https://www.amazon.in/Tangent-Lite-Magnetic-Bluetooth-Headphones/dp/B085W7CC5Z/ref=sr_1_52?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748224&sprefix=wireless+earphones%2Caps%2C238&sr=8-52
"Newly Launched Boult Audio AirBass Propods X TWS Earbuds, 32H Playtime, Fast Charging Type-C, IPX5 Water Resistant, Touch Controls and Voice Assistant (Red)","₹1,499",4.0 out of 5 stars,539,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A01965873HCV42TVXK7X9&url=%2FBoult-Audio-AirBass-Resistant-Assistant%2Fdp%2FB09ND94ZRG%2Fref%3Dsr_1_53_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748224%26smid%3DA14CZOWI0VEHLG%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-53-spons%26psc%3D1&qualifier=1641748224&id=5500457287752485&widgetName=sp_btf
"Boult Audio ProBass X1-Air in-Ear Earphones with Fast Charging,10H Battery Life & Extra Bass, in-Built Mic, IPX5 Water Resistant Neckband(Black)",₹899,3.8 out of 5 stars,"2,421",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A03150092LNKEBDJ0FSSX&url=%2FBoult-Audio-ProBass-Wireless-Neckband%2Fdp%2FB092KC9YT6%2Fref%3Dsr_1_54_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748224%26smid%3DA14CZOWI0VEHLG%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-54-spons%26psc%3D1&qualifier=1641748224&id=5500457287752485&widgetName=sp_btf
"pTron Bassbuds Tango ENC (Environmental Noise Cancellation), Dedicated Movie Mode, Bluetooth 5.1 Wireless Headphone, Deep Bass, Touch Control TWS, TypeC Fast Charging & Voice Assistant Support(Black)","₹1,299",4.6 out of 5 stars,335,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A086019710R2OQQD8ER8R&url=%2FBassbuds-Tango-Environmental-Cancellation-Dedicated%2Fdp%2FB09KYDNSHC%2Fref%3Dsr_1_49_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748225%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-49-spons%26psc%3D1&qualifier=1641748225&id=6659951177091814&widgetName=sp_atf_next
"Noise Sense Bluetooth Wireless Neckband Earphones with Fast Charging, Up to 25H Playback, Powerful Bass, Built-in Mic for Clear Calls, Type C Port, IPX5, Voice Assistant (Jet Black)",₹999,3.9 out of 5 stars,972,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A0308171360X78959VW1Y&url=%2FNoise-Bluetooth-Wireless-Earphones-Assistant%2Fdp%2FB09DD68JXR%2Fref%3Dsr_1_50_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748225%26smid%3DA14CZOWI0VEHLG%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-50-spons%26psc%3D1&qualifier=1641748225&id=6659951177091814&widgetName=sp_atf_next
"Boult Audio ProBass Curve Bluetooth Earphones with 12H Battery Life & Extra Bass, IPX5 Water Resistant Headphones (Blue)",₹899,3.8 out of 5 stars,"97,556",https://www.amazon.in/Boult-Audio-Curve-Sweatproof-Headphones/dp/B07MK2H78S/ref=sr_1_51?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748225&smid=A14CZOWI0VEHLG&sprefix=wireless+earphones%2Caps%2C238&sr=8-51
"ONUMTZ Latest Wireless Earphone Bluetooth Headset, Hands-Free Bluetooth Earphone, HiFi Clear Sound Earphone with Mic, Noise Cancellation for iOS Devices & All Smartphone",₹249,4.3 out of 5 stars,30,https://www.amazon.in/ONUMTZ-Bluetooth-Hands-Free-Cancellation-Smartphone/dp/B09MW8JG4P/ref=sr_1_52?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748225&sprefix=wireless+earphones%2Caps%2C238&sr=8-52
"Sony WI-C200 Wireless Headphones with 15 Hrs Battery Life, Quick Charge, Magnetic Earbuds for Tangle Free Carrying, BT ver 5.0,Work from home, In-Ear Bluetooth Headset with mic for phone calls (Black)","₹1,799",4.0 out of 5 stars,"38,036",https://www.amazon.in/Sony-WI-C200-Wireless-Neck-Band-Headphones/dp/B07S13PJ3W/ref=sr_1_53?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748225&sprefix=wireless+earphones%2Caps%2C238&sr=8-53
BLAXSTOC Wireless Bluetooth Earphone with Mic (Multicolour),₹109,3.0 out of 5 stars,24,https://www.amazon.in/BLAXSTOC-Bluetooth-Headphone-Smartphones-Handsfree/dp/B08K49NGK6/ref=sr_1_54?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748225&sprefix=wireless+earphones%2Caps%2C238&sr=8-54
"WeCool Moonwalk M1 Earbuds (Wireless Bluetooth Earbuds) with IPX5 and Digital Display Charging Case, Bluetooth Earphones with HD Music and Calls Ture Wireless Sport Fit Ear Buds Bluetooth 5.0",₹799,3.6 out of 5 stars,"29,718",https://www.amazon.in/Moonwalk-M1-Wireless-Bluetooth-Earphones/dp/B08BY1G7N3/ref=sr_1_55?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748225&sprefix=wireless+earphones%2Caps%2C238&sr=8-55
"Rewy BT Max in-Ear Neckband Wireless Bluetooth 5.0 Headset Headphone Come with 30H Battery Life, Incoming Call Vibration, Deep Bass, Ergonomic Design, SBC™ Technology Neckband Earphone (Green)",₹499,5.0 out of 5 stars,4,https://www.amazon.in/Rewy-BT-Max-Bluetooth-Technology/dp/B09NNVJ69C/ref=sr_1_56?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748225&sprefix=wireless+earphones%2Caps%2C238&sr=8-56
"EROXLYNN Magnet Pure Wireless Bluetooth Headphones, Headset with Mic and Sound Button Earphone for M-i Note 5/6/7 Pro, 6A, Y2, A2, A1, Y3 All Smartphones (Black)",₹119,,,https://www.amazon.in/EROXLYNN-Wireless-Bluetooth-Headphones-Smartphones/dp/B09PJC9T6D/ref=sr_1_57?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748225&sprefix=wireless+earphones%2Caps%2C238&sr=8-57
"TEQNEQ CX1 Wireless Bluetooth Headphones, Headset with Mic and Sound Button Earphone for Note 5/6/7 Pro, 6A, Y2, A2, A1, Y3 All Smartphones",₹149,,,https://www.amazon.in/TEQNEQ-Wireless-Bluetooth-Headphones-Smartphones/dp/B09PG4X8CZ/ref=sr_1_58?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748225&sprefix=wireless+earphones%2Caps%2C238&sr=8-58
"Newly Launched Boult Audio AirBass Propods X TWS Earbuds, 32H Playtime, Fast Charging Type-C, IPX5 Water Resistant, Touch Controls and Voice Assistant (White)","₹1,499",4.0 out of 5 stars,539,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A06836391LMR3PCCKT2HP&url=%2FBoult-Audio-AirBass-Resistant-Assistant%2Fdp%2FB09ND9TF5B%2Fref%3Dsr_1_59_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748225%26smid%3DA14CZOWI0VEHLG%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-59-spons%26psc%3D1&qualifier=1641748225&id=6659951177091814&widgetName=sp_mtf
"pTron Tangent Pixel ENC Wireless Bluetooth 5.1 Headphones with 30Hrs Playtime, Immersive Audio, Deep Bass, Low Latency Gaming & Music, Type-C Fast Charging, IPX4 Waterproof & Voice Assistance (Blue)","₹1,199",4.0 out of 5 stars,"1,234",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A095583528VB11U5O6WGP&url=%2FBluetooth-Headphones-Immersive-Waterproof-Assistance%2Fdp%2FB09G44QM7M%2Fref%3Dsr_1_60_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748225%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-60-spons%26psc%3D1&qualifier=1641748225&id=6659951177091814&widgetName=sp_mtf
boAt Rockerz 245v2 Bluetooth Wireless in Ear Earphones with Mic Navy Blue,₹999,4.0 out of 5 stars,"42,611",https://www.amazon.in/boAt-Rockerz-245v2-Bluetooth-Resistance/dp/B097DTJRWZ/ref=sr_1_61?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748225&sprefix=wireless+earphones%2Caps%2C238&sr=8-61
"pTron Bassbuds Pro (New) in-Ear True Wireless Bluetooth 5.1 Headphones with Deep Bass, Low Latency Gaming TWS Earbuds, Touch Control, IPX4 Water/Sweat Resistance & Earphones with Built-in Mic (Black)",₹999,3.6 out of 5 stars,"18,498",https://www.amazon.in/Bassbuds-Pro-Bluetooth-Headphones-Resistance/dp/B08S16DMFH/ref=sr_1_62?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748225&sprefix=wireless+earphones%2Caps%2C238&sr=8-62
"Zebronics Zeb-Symphony ​Wireless ​In Ear​ ​Neckband Earphone​ ​with BT 5.0, Dual Pairing, Call Function, Splash Proof, Magnetic Earpiece",₹549,3.4 out of 5 stars,"10,792",https://www.amazon.in/Zebronics-Zeb-Symphony-Bluetooth-Earphone-Assistant/dp/B07TB9KGPR/ref=sr_1_63?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748225&smid=A14CZOWI0VEHLG&sprefix=wireless+earphones%2Caps%2C238&sr=8-63
"CRAYOTALK New Wireless Bluetooth Headset Headphone for Calling & Music with Magnetic Wireless Bluetooth Earphone Sports Stereo Jogger, Running, Gyming for All Smartphone & Tablets",₹249,,,https://www.amazon.in/CRAYOTALK-Wireless-Bluetooth-Headphone-Smartphone/dp/B09PRNPGHR/ref=sr_1_64?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748225&sprefix=wireless+earphones%2Caps%2C238&sr=8-64
"pTron Tangentbeat Bluetooth 5.0 Wireless Headphones with Deep Bass, Ergonomic Design, IPX4 Sweat/Waterproof Neckband, Magnetic Earbuds, Voice Assistant, Passive Noise Cancelation & Mic - (Dark Green)",₹699,3.9 out of 5 stars,"43,867",https://www.amazon.in/Tangentbeat-Bluetooth-Headphones-Waterproof-Cancelation/dp/B08LBBPLPT/ref=sr_1_65?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748225&sprefix=wireless+earphones%2Caps%2C238&sr=8-65
"truke Buds Q1 True Wireless in Ear Earbuds with Mic, Environmental Noise Cancellation(ENC) & Quad MEMS Mic for Clear Call| Bluetooth 5.1 | IPX4 (Black)","₹1,199",3.8 out of 5 stars,"6,228",https://www.amazon.in/truke-Wireless-Environmental-Cancellation-Bluetooth/dp/B091GVBGPH/ref=sr_1_66?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748225&sprefix=wireless+earphones%2Caps%2C238&sr=8-66
boAt Rockerz 261 in Ear Wireless Earphones with mic(Jazzy Blue),₹999,4.0 out of 5 stars,"20,488",https://www.amazon.in/Rockerz-261-Sports-Wireless-Earphones/dp/B07KY3DLGZ/ref=sr_1_67?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748225&sprefix=wireless+earphones%2Caps%2C238&sr=8-67
boAt Airdopes 121v2 Bluetooth Truly Wireless in Ear Earbuds with Mic (Midnight Blue),"₹1,299",3.9 out of 5 stars,"92,574",https://www.amazon.in/Airdopes-121v2-Bluetooth-Immersive-Assistant/dp/B08JQLB5CG/ref=sr_1_68?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748225&sprefix=wireless+earphones%2Caps%2C238&sr=8-68
"Wireless Earbuds, Tribit Bluetooth 5.2 Earbuds Qualcomm QCC3040, 4Mics CVC 8.0 Call Noise Canceling Crystal-Clear Calls 32H Playtime Comfortable Truly Wireless Bluetooth Earphones, FlyBuds C2","₹5,998",4.1 out of 5 stars,199,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A03642411PSCPFDW26CVU&url=%2FTribit-Bluetooth-Canceling-Crystal-Clear-Comfortable%2Fdp%2FB097SKJZ12%2Fref%3Dsr_1_69_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748225%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-69-spons%26psc%3D1&qualifier=1641748225&id=6659951177091814&widgetName=sp_btf
"Boult Audio ProBass Qcharge in-Ear Earphones with Fast Charging, 20H Battery Life, in-Built Mic, IPX5 Water Resistant Neckband (Blue)",₹999,3.8 out of 5 stars,"3,828",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A0364859387OEGXWGN92B&url=%2FBoult-Audio-ProBass-Earphones-Resistant%2Fdp%2FB0987BDW2S%2Fref%3Dsr_1_70_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748225%26smid%3DA14CZOWI0VEHLG%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-70-spons%26psc%3D1&qualifier=1641748225&id=6659951177091814&widgetName=sp_btf
"Lumiford Max T85 True Wireless Earbuds with Bluetooth v5.0, Smart Touch Control, 10mm Extra Bass Driver, Binaural Call Function & 21 Hours Playtime, Splash-proof Earbuds, Secure-Fit & Type-C charging Port (white)","₹2,516",3.7 out of 5 stars,410,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A078737321UW19AB21ORA&url=%2FLumiford-T85-Bluetooth-Splash-proof-Secure-Fit%2Fdp%2FB08RJRNLC3%2Fref%3Dsr_1_65_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748227%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-65-spons%26psc%3D1&qualifier=1641748227&id=3380458234405952&widgetName=sp_atf_next
Zinq Sound Trix 1 Bluetooth Wireless in Ear Earphones with Mic (Black),₹499,3.6 out of 5 stars,238,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A07223902UZDIUMP4WHGQ&url=%2FBluetooth-Earphones-Incredible-Ergonomic-Lightweight%2Fdp%2FB08JHSBFYH%2Fref%3Dsr_1_66_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748227%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-66-spons%26psc%3D1&qualifier=1641748227&id=3380458234405952&widgetName=sp_atf_next
boAt Rockerz 255 Bluetooth Wireless in Ear Earphones with Mic (Raging Red),₹999,4.1 out of 5 stars,"431,855",https://www.amazon.in/255-Bluetooth-Wireless-Earphone-Immersive/dp/B07C2YXNQS/ref=sr_1_67?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748227&sprefix=wireless+earphones%2Caps%2C238&sr=8-67
"MOBWILL Combo Pack Wireless Bluetooth Headphones, Headset with Mic and Sound Button Earphone for Mi Note 5/6/7 Pro, 6A, Y2, A2, A1, Y3 All Smartphones (Black)",₹219,,,https://www.amazon.in/MOBWILL-Wireless-Bluetooth-Headphones-Smartphones/dp/B09NW9JPXR/ref=sr_1_68?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748227&sprefix=wireless+earphones%2Caps%2C238&sr=8-68
"Redmi SonicBass Wireless Earphones with Dual-Mic Noise Cancellation, IPX4 Splash Proof, Dual Pairing & 12 hrs of Playback Time (Red)","₹1,299",3.9 out of 5 stars,"4,633",https://www.amazon.in/Redmi-SonicBass-Wireless-Earphones-Cancellation/dp/B09NPTGBLP/ref=sr_1_69?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748227&sprefix=wireless+earphones%2Caps%2C238&sr=8-69
"REDTECH Treding Combo of Wireless Earphone Bluetooth Headset, Hands-Free Bluetooth Earphone, HiFi Clear Sound Earphone with Mic, Noise Cancellation for iOS Devices & All Smartphone",₹299,5.0 out of 5 stars,7,https://www.amazon.in/REDTECH-Bluetooth-Hands-Free-Cancellation-Smartphone/dp/B09NYFSP4F/ref=sr_1_70?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748227&sprefix=wireless+earphones%2Caps%2C238&sr=8-70
